DEBUG [main] (QueryAnalyzer.java:69) - insert
DEBUG [main] (QueryAnalyzer.java:69) - insert
DEBUG [main] (QueryAnalyzer.java:69) - insert
DEBUG [main] (QueryAnalyzer.java:69) - insert
DEBUG [main] (QueryAnalyzer.java:69) - insert
DEBUG [main] (QueryAnalyzer.java:69) - insert
DEBUG [main] (QueryAnalyzer.java:69) - insert
DEBUG [main] (QueryAnalyzer.java:69) - insert
DEBUG [main] (QueryAnalyzer.java:69) - insert
DEBUG [main] (QueryAnalyzer.java:68) - insert
DEBUG [main] (QueryAnalyzer.java:68) - insert
DEBUG [main] (QueryAnalyzer.java:68) - insert
DEBUG [main] (QueryAnalyzer.java:68) - insert
DEBUG [main] (QueryAnalyzer.java:68) - insert
DEBUG [main] (QueryAnalyzer.java:68) - insert
DEBUG [main] (QueryAnalyzer.java:68) - insert
DEBUG [main] (QueryAnalyzer.java:68) - insert
DEBUG [main] (QueryAnalyzer.java:68) - insert
DEBUG [main] (QueryAnalyzer.java:68) - insert
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:14:27.633Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:14:27.729Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:14:32.414Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:18:01.242Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.aggregateExecutions" , "keyUpdates" : 0 , "millis" : 0 , "client" : "10.9.8.199" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:18:58.457Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 1 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:19:05.486Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:19:12.003Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:19:18.988Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 1 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:19:25.210Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:19:32.395Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:19:39.945Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:20:29.546Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:20:33.380Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:20:33.479Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:20:33.572Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:20:33.668Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
